,rates,leftOnlyNS,leftStraightNS,straightOnlyNS,rightStraightNS,rightOnlyNS,allNS,leftOnlyWE,leftStraightWE,straightOnlyWE,rightStraightWE,rightOnlyWE,allWE,leftOutLanesNS,rightOutLanesNS,leftOutLanesWE,rightOutLanesWE,moveDurationNS,moveDurationWE,yellowDurationNS,yellowDurationWE,turnDurationNS,turnDurationWE,waitDurationNS,waitDurationWE,lengthN,lengthS,lengthW,lengthE,demandN,demandS,demandW,demandE,demandProbNS_Straight,demandProbNS_Left,demandProbNS_Right,demandProbNS_UTurn,demandProbWE_Straight,demandProbWE_Left,demandProbWE_Right,demandProbWE_UTurn,pDemandRegN,pDemandRegS,pDemandRegW,pDemandRegE,pDemandOppN,pDemandOppS,pDemandOppW,pDemandOppE,pSpeedRegN,pSpeedRegS,pSpeedRegW,pSpeedRegE,pSpeedOppN,pSpeedOppS,pSpeedOppW,pSpeedOppE,outSpeedNS,outSpeedWE,inSpeedNS,inSpeedWE,vehicleMaxSpeed,vehicleMinAccel,vehicleMaxAccel,vehicleMinDecel,vehicleMaxDecel,vehicleMinLength,vehicleMaxLength,minGap
1420,0.6347651164133693,1,1,2,0,0,0,1,1,0,1,0,0,2,1,2,2,92.98292475794632,52.38742581172527,5.996808481296899,3.3377090739810376,28.60618392436861,13.429840108938224,9.913299765123307,8.049966643606691,300,600,700,500,0.3834856482244827,0.2205623308458154,0.2986827124863735,0.3182381158520482,0.7054668623902585,0.0618575279738101,0.0,0.0195452059778416,0.4649824502036984,0.2634103318212754,0.2523563652520758,0.0192508527229503,0.2863257742654604,0.16424783352709,0.0194370524201415,0.2115085200835901,0.1292464151534995,0.1373029600500072,0.1604757306743284,0.1298556116381032,2.103091124813336,1.259184534611567,1.471482248726288,1.537470848813919,1.850810180446216,1.0226576428890826,1.2016991792841,1.925077307516741,13.232202889040272,17.445065846715607,12.848126923553254,16.39349508721554,146.70784305825612,2.287543704518173,3.740392943470314,2.537316390289577,5.890222154837291,3.902677117737993,5.50097417758833,2.34137544366988
1421,0.7673068587978158,0,0,1,0,0,0,0,0,3,1,0,0,2,2,1,1,107.02649181199902,88.65427052911039,5.075375779223102,4.498689515300915,13.066205737737052,11.144231663147137,12.29304551051356,13.089362761624376,700,900,800,700,0.1920734173424979,0.2812922340099479,0.1589511345779007,0.2711820222695653,0.5053264782416348,0.0,0.0,0.0,0.4744198920991104,0.0,0.2735166449133356,0.0,0.2500317741795916,0.2107701391276174,0.1424527227585014,0.1087392807418754,0.135337534489446,0.1716755377048789,0.2084345315343805,0.1949266614649503,2.124645956938506,1.360322751414203,1.7727126738044556,1.547600620002699,1.0812404393503412,2.2167827177058346,0.9955349466339968,1.0831514836695793,20.851139127192155,11.450788749229549,20.876649278415385,18.28709384282409,145.7818409793406,2.3252712243909484,3.95385052796855,2.679141590864927,6.7719579993620656,3.934896584989273,5.625420150955996,2.41506190733355
1422,0.6436630458243198,1,1,2,1,0,0,0,1,1,1,1,0,2,2,2,2,45.299993146812696,56.51952009845828,4.3374330899382825,4.828530924992894,34.96586584054884,34.93568550359405,12.961632044022728,3.986232936349845,400,400,1000,1000,0.318589933713126,0.1808347558150405,0.3217759870236803,0.3563977165758687,0.6118782349011739,0.0896805996357888,0.2380396335724419,0.0604015318905953,0.8786029678112591,0.0495634079107341,0.0618025988463706,0.0100310254316359,0.2761193300777812,0.1897746276634508,0.0615744745791249,0.2302072843548619,0.2303866469928308,0.1600312822042467,0.1967869078929706,0.2022594406113453,1.5324227905821275,1.48396597408258,1.4764036423950024,1.401967719742493,1.3209730353666174,2.1021521059389827,1.5399018764145804,1.3782204088590586,15.926681114095697,20.75901011904965,21.318817904466,22.250465560554343,139.15941122964273,2.1529588037083114,3.991995255521816,2.931909378893997,6.206125929846347,3.898525838705672,5.567257123976683,2.4642108911296816
1423,0.5817430502233848,1,0,2,1,1,0,1,0,1,1,0,0,1,1,1,2,44.242279123454665,91.88970561333474,4.818118270182907,5.155295694420406,30.605546822149247,30.505480286235144,3.554194723339749,4.085969160046222,300,1000,400,500,0.4573896379802097,0.4303331213276193,0.3408773854138996,0.2513522664795926,0.7821780291881227,0.1215107112050923,0.0224676640428608,0.073843595563924,0.8066311955680244,0.0122862335810845,0.0811752137704717,0.0999073570804193,0.2844810252083383,0.1742207836173721,0.1722367995361542,0.03606003450354,0.2770904869394326,0.0936417007474732,0.1913988629328313,0.2683978129532854,2.034540753222174,1.9705608885813624,1.3130619852498513,1.3633162093514375,1.0921647431901609,2.2352155951220394,1.98832339178112,1.621459432264349,21.182545078746763,18.740934632987667,21.722245794117843,23.830974463829413,141.38825394791365,2.4297226347229754,3.829217465564395,3.0737783014293494,6.33219254156233,3.9319089505197375,5.509655563411569,2.355408443255889
1424,0.6419993146918272,0,0,2,1,1,0,1,0,2,1,0,0,1,2,1,2,105.374714095739,113.09850948519644,3.919556549947424,4.411580810418094,31.11043645791215,15.043619705418758,5.351114308238121,12.62049158382344,700,500,900,800,0.4009529831638693,0.2955739147203451,0.326956418434324,0.2073717924224744,0.5768980234149207,0.0,0.218065747257599,0.0,0.5891096825989199,0.2959809870614371,0.0271367575511029,0.0877725727885399,0.0480236919220081,0.2965342748154619,0.2468559475710018,0.1533914273666229,0.0323527119751876,0.2301106147233932,0.2071058396855118,0.2990743321168699,1.312290848237896,1.8624022869067487,1.8027310970144763,1.061729211729198,0.902188298282237,1.619035765598678,1.7815517971900503,1.104441344411373,25.475668701576105,13.137520460063149,24.623105166150346,16.899155795099517,122.25694557401488,2.020732837296693,3.637008107822526,2.8518428931460504,6.694764584854515,3.834304374197513,5.560949197136625,2.6944892904851625
1425,0.653982027386225,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,90.33337849759448,101.57797385391886,5.200047247833632,5.143142623126799,11.596199350112444,26.29654847672425,10.008808521526522,4.710899113563897,600,700,300,600,0.3729190784225707,0.1533421649048428,0.2092541035810576,0.2199664701973405,0.5034354987829386,0.2284989845677902,0.2048399428809945,0.0632255737682766,0.574514603064207,0.1612218459410312,0.2432093393384779,0.0210542116562837,0.0914699204748046,0.1256008649918364,0.2321526362806349,0.0339219590059367,0.1144137365910724,0.151191065522634,0.1687533037477857,0.2773569538717417,1.253665976206951,1.1858127028781849,1.0263873269393775,1.5970824733471731,1.8496665070676712,1.7355042891336536,1.9062004419608745,1.8175624168266928,12.973280166456762,26.011849881463327,20.113322650463218,17.216021299582113,120.49687561995806,2.488621740238921,3.813916796394298,2.79579239613957,6.7662258785890845,3.8713084463881895,5.56049034703956,2.6327995052670268
1426,0.5320200284331202,0,1,0,0,1,1,1,0,1,0,1,0,1,2,2,1,80.20088390706569,63.331856584039095,3.286961347572116,3.132854433112596,13.205723367369831,22.968564069945685,10.311652867306758,13.16427978653591,1000,500,300,500,0.2551192672705962,0.3214371848047431,0.1638660508077399,0.4045157311015227,0.7011488393410554,0.0464212228723809,0.2171467752476122,0.0352831625389515,0.6200547913507969,0.0714824800793335,0.2115095909298835,0.096953137639986,0.1404893505879892,0.0110877470753252,0.0879092258725407,0.1977591125427859,0.0673342033374737,0.148218994213583,0.1087350957587439,0.056842347399019,2.117813105950056,1.3539558574032815,2.1922997954202934,1.742704295713814,1.3921379313212303,1.3256638088393808,1.0586054833560377,1.4696310226405345,14.491796565892752,20.627985030982057,18.12065524532793,15.60578964191716,124.94621045297284,2.0096986327470754,3.893779033670744,2.834246857691481,6.904480227747825,3.860540785932528,5.67184227870509,2.6979676091424123
1427,0.6347651164133693,1,1,2,0,0,0,1,1,0,1,0,0,2,1,2,2,92.98292475794632,52.38742581172527,5.996808481296899,3.3377090739810376,28.60618392436861,13.429840108938224,9.913299765123307,8.049966643606691,300,600,700,500,0.3834856482244827,0.2205623308458154,0.2986827124863735,0.3182381158520482,0.7054668623902585,0.0618575279738101,0.0,0.0195452059778416,0.4649824502036984,0.2634103318212754,0.2523563652520758,0.0192508527229503,0.2863257742654604,0.16424783352709,0.0194370524201415,0.2115085200835901,0.1292464151534995,0.1373029600500072,0.1604757306743284,0.1298556116381032,2.103091124813336,1.259184534611567,1.471482248726288,1.537470848813919,1.850810180446216,1.0226576428890826,1.2016991792841,1.925077307516741,13.232202889040272,17.445065846715607,12.848126923553254,16.39349508721554,146.70784305825612,2.287543704518173,3.740392943470314,2.537316390289577,5.890222154837291,3.902677117737993,5.50097417758833,2.34137544366988
1428,0.7673068587978158,0,0,1,0,0,0,0,0,3,1,0,0,2,2,1,1,107.02649181199902,88.65427052911039,5.075375779223102,4.498689515300915,13.066205737737052,11.144231663147137,12.29304551051356,13.089362761624376,700,900,800,700,0.1920734173424979,0.2812922340099479,0.1589511345779007,0.2711820222695653,0.5053264782416348,0.0,0.0,0.0,0.4744198920991104,0.0,0.2735166449133356,0.0,0.2500317741795916,0.2107701391276174,0.1424527227585014,0.1087392807418754,0.135337534489446,0.1716755377048789,0.2084345315343805,0.1949266614649503,2.124645956938506,1.360322751414203,1.7727126738044556,1.547600620002699,1.0812404393503412,2.2167827177058346,0.9955349466339968,1.0831514836695793,20.851139127192155,11.450788749229549,20.876649278415385,18.28709384282409,145.7818409793406,2.3252712243909484,3.95385052796855,2.679141590864927,6.7719579993620656,3.934896584989273,5.625420150955996,2.41506190733355
1429,0.6436630458243198,1,1,2,1,0,0,0,1,1,1,1,0,2,2,2,2,45.299993146812696,56.51952009845828,4.3374330899382825,4.828530924992894,34.96586584054884,34.93568550359405,12.961632044022728,3.986232936349845,400,400,1000,1000,0.318589933713126,0.1808347558150405,0.3217759870236803,0.3563977165758687,0.6118782349011739,0.0896805996357888,0.2380396335724419,0.0604015318905953,0.8786029678112591,0.0495634079107341,0.0618025988463706,0.0100310254316359,0.2761193300777812,0.1897746276634508,0.0615744745791249,0.2302072843548619,0.2303866469928308,0.1600312822042467,0.1967869078929706,0.2022594406113453,1.5324227905821275,1.48396597408258,1.4764036423950024,1.401967719742493,1.3209730353666174,2.1021521059389827,1.5399018764145804,1.3782204088590586,15.926681114095697,20.75901011904965,21.318817904466,22.250465560554343,139.15941122964273,2.1529588037083114,3.991995255521816,2.931909378893997,6.206125929846347,3.898525838705672,5.567257123976683,2.4642108911296816
