,rates,leftOnlyNS,leftStraightNS,straightOnlyNS,rightStraightNS,rightOnlyNS,allNS,leftOnlyWE,leftStraightWE,straightOnlyWE,rightStraightWE,rightOnlyWE,allWE,leftOutLanesNS,rightOutLanesNS,leftOutLanesWE,rightOutLanesWE,moveDurationNS,moveDurationWE,yellowDurationNS,yellowDurationWE,turnDurationNS,turnDurationWE,waitDurationNS,waitDurationWE,lengthN,lengthS,lengthW,lengthE,demandN,demandS,demandW,demandE,demandProbNS_Straight,demandProbNS_Left,demandProbNS_Right,demandProbNS_UTurn,demandProbWE_Straight,demandProbWE_Left,demandProbWE_Right,demandProbWE_UTurn,pDemandRegN,pDemandRegS,pDemandRegW,pDemandRegE,pDemandOppN,pDemandOppS,pDemandOppW,pDemandOppE,pSpeedRegN,pSpeedRegS,pSpeedRegW,pSpeedRegE,pSpeedOppN,pSpeedOppS,pSpeedOppW,pSpeedOppE,outSpeedNS,outSpeedWE,inSpeedNS,inSpeedWE,vehicleMaxSpeed,vehicleMinAccel,vehicleMaxAccel,vehicleMinDecel,vehicleMaxDecel,vehicleMinLength,vehicleMaxLength,minGap
0,0.6285215032013407,0,1,0,0,0,0,0,1,3,0,1,0,1,1,1,1,36.45342039402078,19.2151402982496,3.904440565760855,5.205903980383439,28.54672065952185,36.58868127959792,3.810473107892905,4.931211264033081,300,900,1000,500,0.2417753914506959,0.18415653435804918,0.4019781047375248,0.28017131607228696,0.5652248806324597,0.16578215573119703,0,0.004939534731550688,0.7618312244046754,0.041571718210916694,0.15557384314060782,0.041023214243800045,0.017720880128121556,0.11811657231687012,0.23831260730181317,0.08870028122709767,0.19954410114974236,0.27982362054140947,0.0947094233475373,0.17169729353202715,2.0012075534916454,1.1614993346452582,2.07281949225168,1.227444777618812,1.2584704293120228,1.9138789226272204,1.4391780155768736,1.620609083155118,24.918704921353864,20.874092598483198,22.31795265010917,22.619983965035942,142.74163513212395,2.2533774408065774,3.9753192715197185,2.8593051070250297,6.120129431437353,3.9289925910405192,5.5631128040646045,2.5333384292748167
0,0.6762172030889622,0,1,2,1,0,0,0,1,1,0,1,0,2,1,1,1,80.77071566500692,54.82838641724228,3.829754177023364,5.513526917747882,35.65182517735923,34.382087775588126,7.647953610462206,6.730738152700723,800,700,600,400,0.5138560632277908,0.2632114696454779,0.19724367636404935,0.28921960642467404,0.7949084230563691,0.02590653312227451,0.10033333035117577,0.07885171347018065,0.9123336360527952,0.006881265184609652,0.053333574374380896,0.027451524388214354,0.15015118571678154,0.2297526844935771,0.28157008614654344,0.033940294437588336,0.07460419099369356,0.15013692973224207,0.16783584544395744,0.1170132466714951,1.6127379558949289,2.0534539519664965,1.634833260595258,1.4450689244459878,2.088054543834515,1.9160653545493407,2.169584222387179,1.8730106522363923,17.347265294988752,24.191455255381342,17.579186318483735,25.97355850995528,122.78070564715142,2.1538296812131628,3.612941049461211,3.20811708264827,6.378956722702232,3.814354194765998,5.698618192985139,2.5411941945521805
0,0.6668518177317974,1,0,1,1,1,0,0,0,2,0,0,0,1,2,1,1,84.18331136995873,80.53943211248713,3.9660716963076528,4.972619927147494,18.41097829778642,13.95465494903549,4.096673730049178,11.365366854965963,900,900,700,1000,0.40256311361056096,0.5853428101123737,0.18494891219617463,0.16961886433439885,0.6922581082254957,0.14698352073328338,0.11857039381102329,0.042187977230197626,0.6637433961746024,0,0,0,0.1324542919029433,0.018258099790447874,0.21551556471995748,0.14938627394906942,0.1744898486192016,0.2962352646299883,0.26130107077392895,0.2537939676883807,1.509022804280887,2.017543920690663,0.9677348855464004,1.460649145929109,1.6780827754183623,2.049365754383826,1.6130055045330545,0.9581919052651791,25.731538693941054,20.247887349249318,17.058548252409135,21.378463249487744,136.48320295210254,2.489623069814067,3.9832670043171907,2.638676867106475,6.180352693782542,3.8289214639606364,5.596914679474384,2.4456641499206433
0,0.6958495401534546,0,1,0,0,0,0,1,1,2,1,0,0,1,2,1,1,72.43353264715418,50.63349113139534,3.4748147887374987,3.644366664706459,38.74582442559888,39.50703679035965,11.243570946645667,14.561669104541398,800,1000,400,300,0.2753595760617845,0.15571744193860126,0.43929911755884565,0.15075822486332446,0.6974100681400619,0.005554382908868993,0,0.02575637841900317,0.7941914760203868,0.0074648893724958525,0.11851469681601218,0.07982893779110523,0.27793932397294646,0.28508207832598526,0.2814358365345803,0.2682819803904635,0.018420568315796682,0.29751578556140434,0.18705090660677287,0.19440326721440898,1.7978290164311685,2.2097537627642434,2.1221030739116156,1.7779978223577708,2.1126243441443497,1.532134325285703,1.4197691468372349,1.8769870109040045,23.805035082668375,25.332155434672817,24.938994362679722,21.004516402711182,133.86895819465855,2.396111878176912,3.882768507818482,2.8197857925663774,5.7148922857542255,3.848627090159759,5.588106924138011,2.3890854530056123
0,0.6681068816820398,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,45.72643103216933,20.431872957041172,4.97451950385326,5.279953168103244,31.535339196374252,21.817693216392968,12.359415176789325,7.004279094414575,300,300,300,900,0.3567178622738422,0.44777723121305846,0.27088451835043775,0.24981443808062515,0.598069068912268,0.1145974910800057,0.2545166841825297,0.03281675582519657,0.6270287988110502,0.2653365688966214,0.08157344718936427,0.026061185102964082,0.029103865081684693,0.14273426471761355,0.1982474411067591,0.21438054124151804,0.2888024124244636,0.2891353987786844,0.17134988615265878,0.0907560846765703,2.1777904474112213,0.9148154270992965,1.3160022035770491,0.8914423672928518,2.14605899730358,1.397690035996722,0.9616353489321962,1.7017106807632845,20.174368313515025,17.436626119152024,20.060578056561333,22.672375747888537,126.88378870107084,2.361591309712403,3.56198454298563,2.5772271906111293,5.968062504712095,3.9457318794485636,5.668372966808019,2.6863921799601966
0,0.5969761130058823,0,0,3,0,0,0,1,1,2,1,0,0,2,1,2,2,70.32504650908436,108.68405204816725,4.865642476647697,5.726409411433853,10.81578594950878,26.255722866078028,9.937590732473645,14.2956125121043,500,500,500,500,0.20174789992094955,0.3222700003423873,0.541299983971909,0.5304765570531214,0.8122593219546498,0,0,0,0.6059948995547094,0.03518713656612408,0.2933073267415334,0.06551063713763315,0.18044871693195852,0.0458902127938029,0.28936337215085206,0.12823023186184992,0.12376115316180875,0.15221723927995295,0.010851636475312993,0.19485897056486504,1.131212573533075,1.3080113896019467,1.4454507730923243,2.1580740538284675,0.9439847703915452,1.9023968848574744,2.1826211308007295,1.340637118909448,20.893379267620094,24.069757138236803,18.02991766176134,11.682857163362938,134.1868349708081,2.3271912049352563,3.746221702428635,2.9023016098348458,5.550549090768968,3.8542142144127878,5.660135870526535,2.4222306462208123
0,0.660720500702225,0,1,1,0,0,0,1,1,1,1,1,0,2,1,1,1,102.37432810660462,101.37237336179082,4.360794801466405,5.181143993006941,15.915018015558452,37.99832831857355,10.606198841385572,8.691081913774141,900,700,300,700,0.24374906535557148,0.27577306177630534,0.528330044223959,0.36266323402939316,0.39032758668631373,0.23234087106731893,0,0.09800461120294204,0.6675708878628909,0.10986298473527413,0.21813653030742194,0.004429597094413063,0.258306582841201,0.08869498383102342,0.2731447822630787,0.21156621732878178,0.027931143771116773,0.03458650734819526,0.06179614270003803,0.2545871176169855,1.4579587586305853,1.3907017565836797,1.9717188052218515,2.180027183810635,1.2423376130051837,1.670734435926104,0.9019675784350645,1.2375384749085196,24.578982034747973,23.507300054949205,12.899611998449675,19.974970809362084,144.94665635793228,2.0084610904954876,3.769763268950664,3.1642722892904804,6.906291397482734,3.9678519778473342,5.5986283557146725,2.570956856974399
0,0.630869577687737,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,1,91.39630184151255,78.93680817610843,3.792930158059396,3.2332162589913933,30.752470809213477,11.396709235212882,13.195245525156272,5.291513876077023,700,300,700,600,0.24478567609259777,0.2883613466062161,0.2755501982715216,0.256902025056349,0.5295110677261451,0,0,0,0.763215918287509,0.1741419159405218,0,0.022233536957004044,0.1969634353574652,0.02079651915960507,0.17329301376541315,0.11191232892536554,0.27263936330089705,0.22936793835498337,0.2059362400857287,0.15777138325491688,2.2201326373140216,1.797197554109048,1.9295501150107235,1.1849214552562954,1.5023975739948572,1.5118305931593454,1.5147139121794932,2.019220025157417,14.766711430058285,21.297724912512535,16.135663843526764,19.86894785121626,128.44876015105632,2.332987475287966,3.8262020931055267,3.15122655636238,6.477283338305149,3.986032300597224,5.516473764848662,2.5108060422312968
0,0.8416582025946746,0,0,2,0,0,0,0,0,2,0,0,0,2,2,1,2,17.215117320964065,114.62842833979876,5.166424852990802,4.26158048304557,29.9863361628512,22.926153693436532,10.073224550156311,11.00268728579394,700,400,900,600,0.05979616375852369,0.011680227791460902,0.27546924896203995,0.3000043209069119,0.6946093922605627,0,0,0,0.3678801302593821,0,0,0,0.2116423560482154,0.020841029416139738,0.16611346610517547,0.1819786765692563,0.15316153978964636,0.03694516802190183,0.057777864609798925,0.19924928772472073,1.1477147724963306,0.9235310388915706,1.306808366363776,1.8693989411352314,2.0792464810892484,1.1004623627381367,2.0838633176366965,1.142060766225389,26.644985321515186,12.790876529136153,13.231262151572075,20.834783112162768,133.8399733049727,2.0903550880685033,3.806531327161819,3.2214213650482098,6.325500811748765,3.819201272071845,5.509559571293812,2.6770099342355187
0,0.6766363996545764,1,0,0,0,0,0,1,1,3,0,0,0,1,2,1,1,90.07614794605816,44.37841715611442,5.425025033352172,4.365921068604644,18.20664074345622,19.691604601939027,5.508816670565338,11.198436295089131,600,700,500,700,0.2942436051367154,0.27922882640643987,0.26664983166030165,0.24190335110225442,0,0.0498138443413085,0,0.0015844968762498302,0.5018844337781964,0.15976408268875045,0,0.0760114890276814,0.20473289699238162,0.0678993377424161,0.059166876368253775,0.09515003533537307,0.1340787826153906,0.10545498675158138,0.15747233137309882,0.2609972328009823,2.0589154449716016,1.8352175171242813,1.6105507589534058,1.09478524774467,1.6365465960498387,2.008200464343039,1.1883066345272524,2.109974086210437,18.199630931497833,16.73847070365484,14.141259273345833,15.14790133003877,131.85058226745804,2.4627809945773214,3.928340703967437,2.6992301389782942,6.044632172121704,3.8466351045624743,5.5497919410465135,2.5500720287531706
