,rates,leftOnlyNS,leftStraightNS,straightOnlyNS,rightStraightNS,rightOnlyNS,allNS,leftOnlyWE,leftStraightWE,straightOnlyWE,rightStraightWE,rightOnlyWE,allWE,leftOutLanesNS,rightOutLanesNS,leftOutLanesWE,rightOutLanesWE,moveDurationNS,moveDurationWE,yellowDurationNS,yellowDurationWE,turnDurationNS,turnDurationWE,waitDurationNS,waitDurationWE,lengthN,lengthS,lengthW,lengthE,demandN,demandS,demandW,demandE,demandProbNS_Straight,demandProbNS_Left,demandProbNS_Right,demandProbNS_UTurn,demandProbWE_Straight,demandProbWE_Left,demandProbWE_Right,demandProbWE_UTurn,pDemandRegN,pDemandRegS,pDemandRegW,pDemandRegE,pDemandOppN,pDemandOppS,pDemandOppW,pDemandOppE,pSpeedRegN,pSpeedRegS,pSpeedRegW,pSpeedRegE,pSpeedOppN,pSpeedOppS,pSpeedOppW,pSpeedOppE,outSpeedNS,outSpeedWE,inSpeedNS,inSpeedWE,vehicleMaxSpeed,vehicleMinAccel,vehicleMaxAccel,vehicleMinDecel,vehicleMaxDecel,vehicleMinLength,vehicleMaxLength,minGap
0,0.6246412008811,1,0,1,1,0,0,0,1,1,0,0,0,2,1,1,1,46.60078172201849,108.1105657385424,3.2301402078479526,3.120624578564464,35.162928145928404,31.997853302997605,10.87693678980418,11.388452350281238,900,800,400,800,0.4230414418542302,0.2747136239882111,0.2451478077971033,0.2156694342087944,0.5036900826166372,0.1408520542311313,0.2876170691715157,0.0678407939807158,0.5667019325987361,0.1842904275596999,0.0,0.058913578295801,0.1769305597001119,0.2002550230640261,0.2255963703624031,0.1136142156706319,0.0652631849853247,0.0442652617689568,0.2145057802198291,0.2488756596645112,0.9446206646427436,1.6728234419737442,2.0466906897011654,1.3641952192881217,1.8016293993227257,1.6357950389115874,2.1685362040922094,1.8137898471669267,24.866058042094004,16.748370746727538,15.333982274986028,15.895402481511422,121.58564308318157,2.1890854422167387,3.7028853301851408,2.992883132769283,6.529629532922041,3.859271120465346,5.615184272940034,2.318450786072785
1,0.6101897299094358,0,1,3,0,1,0,1,1,3,1,0,0,1,2,2,2,32.58572015251936,35.99913103194088,3.3114756264468475,3.1158358451521937,25.28753035079313,38.52524623992882,4.889647660609178,9.569904190569147,500,300,300,600,0.3396095918361709,0.2352619739576787,0.4809104107577674,0.4187842359381225,0.7129971905897778,0.0582761484308676,0.1331129657621564,0.0956136952171981,0.772579656535141,0.1456962827921587,0.0346601598260998,0.0470639008466003,0.2774566377866432,0.0365270443734746,0.2775125548221991,0.110762278578978,0.1260628099253405,0.0176157612046827,0.2236701646285332,0.1713638194950677,1.9831079304908223,1.1623574669328645,1.6293449583007784,1.2920973998734016,1.4543745895738112,0.9028467939335034,1.4966802720522514,2.1148676029388955,25.1491139573326,11.993370033106562,21.17481928729801,24.94153035785197,142.90248463152275,2.1998161529258864,3.690727939786156,3.357134464959189,6.648566493724688,3.938230621995585,5.694099928473999,2.595473667517721
2,0.6845339629608854,1,0,1,1,1,0,0,1,2,1,1,0,1,2,1,1,65.71019989141314,22.88821876912501,5.0018017592028485,4.607756937322031,19.810295282600144,20.470638151386293,7.984382095860168,14.862915036619444,800,300,900,400,0.2633094720856451,0.3521024856467221,0.2935170431927267,0.5125418970695798,0.8218916770699171,0.1297112427025525,0.0090205372775822,0.039376542949948,0.4325432475733415,0.2907399057607479,0.2658977734699199,0.0108190731959906,0.1999890612625602,0.0962012668438677,0.2280692996436577,0.2727916159838222,0.2310206825107536,0.0539003345300591,0.2209374983907887,0.2885043303587057,1.3213705221239491,1.3037968875042354,0.9313719101537662,1.4610482839654697,2.2252210117760685,1.771555331647212,1.124855492884234,1.3463878693717883,17.87898259277125,18.15529082209256,18.180055238130343,16.2524278561496,136.45785936750008,2.329101515796741,3.91384449762314,3.122189030746471,6.153096476028444,3.927975680351127,5.542424882128395,2.3367729073083563
3,0.6042498321959481,1,1,3,1,0,0,0,1,1,0,0,0,1,1,2,1,29.07694676540412,54.17397854739279,3.2911687241018743,3.6037419568262856,12.270434597554283,13.451115735008946,9.978786519667144,5.533587193601891,300,700,900,800,0.2942043232088314,0.4142439991679165,0.3520417250794764,0.3200897624580158,0.7438623020356213,0.1452174409662893,0.1025157605876601,0.008404496410429,0.8763621094659022,0.0536774431644495,0.0,0.0440032142549434,0.2280108856133339,0.0345710943392435,0.2635437702551683,0.1043508598633777,0.2584812060848987,0.2838297384092604,0.1049622679570311,0.2945867712099781,1.5185577200671172,1.619706346827268,1.0343941066913565,1.9542437277403804,1.5562455020165702,1.060364198923868,1.5881469707210203,1.1814501039359842,15.564466776739536,13.269483352689887,26.11235978803332,18.10949889932088,120.43122254335032,2.448111112526893,3.866605054441078,3.4462424388341293,6.710436696592444,3.852051407918693,5.536044153479436,2.394928263791163
4,0.5662799100729644,1,1,1,1,1,0,1,1,3,1,1,0,1,1,1,2,81.8850452120412,43.97123310766299,5.809625520757527,4.013404507517751,32.46834607387296,34.32475200297893,12.180224002469778,10.98380592922008,800,900,1000,600,0.3923539600424114,0.5060856546750819,0.49666610872389,0.3494651063918945,0.5248261387757117,0.1628582240408781,0.2151810236987598,0.0971346134846502,0.6648559945449809,0.0517651614638984,0.2694268624098889,0.0139519815812318,0.0901250720818518,0.1871502563587569,0.1976189632392569,0.2857090067639216,0.1881257876968934,0.1897699847469205,0.2873009511034638,0.2277202390561371,1.8109485465379624,1.6715899446311795,1.7176705258400835,1.179515312729065,0.9332740693395044,1.9541478022792456,1.5227005475506483,1.1866622658601569,21.59292060190125,18.74872199628445,26.343880600959608,20.29577384262131,130.47968861013774,2.259282646612258,3.679201421991527,2.901709046976801,6.049124756782867,3.9698950370271127,5.642803975617863,2.32441032660526
5,0.6737192288583972,1,0,3,1,0,0,0,0,3,0,1,0,1,1,1,2,83.26539136959138,101.34742521454211,4.65720459595933,3.312447621426363,39.15231910516867,20.97304149296916,12.489798473458356,14.23530716756473,1000,400,900,700,0.3215256002221225,0.3521397172873022,0.3504419097288292,0.3131879069955174,0.6367682398534106,0.2540215600189736,0.0851355575277953,0.0240746425998204,0.7693270809066717,0.0,0.0996747738533979,0.0,0.2031673657185634,0.2167216258324323,0.2669108387840802,0.0848719528088984,0.0635451929331862,0.0334707849889594,0.2191520653357799,0.1887690650946883,2.139473970541594,1.1693931828715174,1.1480544277885043,1.8554651844629304,1.3614990427347935,0.9331111141920472,1.4973374059100315,1.9364113615459493,12.353300409709592,14.175837089342783,20.099061876497416,12.216356094498394,149.27511131239262,2.444675244481476,3.6509555219546814,3.229754740728806,6.636216623505485,3.830868308249564,5.671291326449069,2.5879955584663543
6,0.5897667472020807,0,1,1,1,1,0,1,1,0,1,1,1,2,1,2,1,113.66270618194103,102.08241394926554,3.899917894808652,4.996573246718482,10.198748947501963,30.9280206116506,9.212237570135752,7.370447421155234,500,900,400,600,0.4994799613569465,0.2530197760114515,0.3204549299134209,0.2728261681858228,0.841546454719127,0.1344286271920177,0.0009782481557124,0.0230466699331427,0.4171039893571685,0.2910124527295996,0.1972413661730562,0.0946421917401755,0.2436462097593019,0.0518962033862205,0.2562110091136515,0.0992152067331027,0.2732979973574885,0.1190074120587861,0.1024590656367458,0.2321761157306977,1.1374857894456905,0.9604107966862911,1.0119056739524277,1.6896188975155706,1.4212579085050308,1.3948954628749393,1.418326860275018,1.5182125096605197,12.71623346726842,20.5996085314136,12.240258392300069,12.359609937284354,147.2107672180909,2.383849065942654,3.5102190760838714,2.583910740705765,5.980992316583438,3.997029737631741,5.557327213135944,2.406364392780396
7,0.7194023382582395,1,0,1,1,1,0,0,0,0,1,0,1,2,2,1,2,48.40766372359348,21.070819892756266,5.6701512039816215,3.1396145170102336,36.75570373350905,36.21053285544796,4.831689308745803,13.904091663224754,400,600,900,1000,0.267858045224539,0.2229495483939589,0.2019838514122517,0.2319965102044544,0.3949574843874492,0.2263362775944152,0.2953538418103879,0.0833523962077476,0.6019974610267954,0.248376101641209,0.1418149112362348,0.0078115260957608,0.2261016624202983,0.2096643944700937,0.2203004180251795,0.1005525706434685,0.1622808926826057,0.2230920066965389,0.2851818853481339,0.0393395383263646,2.160201593446991,1.7422943837929346,1.4541533368998794,2.077402137422735,1.2933927083260892,1.3768708120526028,1.078247072915384,2.2374387524092327,18.316301363215228,18.455513692041368,16.725236276376723,22.14909078658502,138.88255249345292,2.4777483573811456,3.561084506112988,2.5275079579656525,6.947387498150018,3.8480749514929657,5.6400551935853365,2.5497140276093684
8,0.6220622395667031,1,1,1,0,0,0,1,0,3,0,0,0,2,1,2,1,90.4120154307636,72.99221469197528,4.995421960748122,5.711503376560163,10.272905794529615,17.045015995139572,9.584535530240544,8.004853859835414,700,1000,400,400,0.3186560033043741,0.2169845820675554,0.2486134486354042,0.3388715764700137,0.4466831441928737,0.2860191843080082,0.0,0.0860704326830246,0.9358386320616912,0.0362514334597584,0.0,0.0076716448500066,0.2360896472444919,0.1741296453061984,0.0995975635583717,0.1601536427575955,0.0888741957183347,0.2046401196289508,0.1949932488124739,0.2202156435528044,1.7188365563442498,2.1483396738135583,1.6617489455480234,0.9946787480859004,1.553196177436182,0.9717049995232058,1.89068736826313,1.541151348906471,21.12786112880361,13.476808491453722,15.060499833528077,14.999161978108807,123.85562840117548,2.12983470096216,3.5511369171242206,3.2875822192035304,6.518751054611604,3.873353731490384,5.539852900796263,2.335521526090799
9,0.6952302929602143,0,0,3,1,1,0,0,1,3,1,0,0,2,2,2,1,52.2474616394935,37.53115198487566,4.763669678598918,3.159434527202523,36.21871384059264,33.14785518816619,10.648673104261617,7.925648349125623,900,800,300,900,0.2374422760614929,0.3242365051527654,0.3782667759327454,0.3968429881047443,0.4530149821193421,0.0,0.2369809309229933,0.0,0.5428755362263139,0.2306550438110101,0.2110395677215966,0.0154298522410791,0.264022291917482,0.1320826471081665,0.251635405451766,0.1121255949684831,0.0681524070572825,0.2649806077214832,0.1758500047365804,0.1767345079408623,1.638563634596462,1.747746483661781,1.0334075629692716,2.081172459953388,1.5416130618765749,2.012246170519546,1.9317599447620988,1.0847947712743111,16.61507354263172,11.783319607962383,21.66621183814811,25.57011869358883,125.66648610260144,2.197093016825088,3.895553072948256,2.76230917296676,5.992518640477931,3.9130715783034624,5.597446223187807,2.468586861361369
