,rates,leftOnlyNS,leftStraightNS,straightOnlyNS,rightStraightNS,rightOnlyNS,allNS,leftOnlyWE,leftStraightWE,straightOnlyWE,rightStraightWE,rightOnlyWE,allWE,leftOutLanesNS,rightOutLanesNS,leftOutLanesWE,rightOutLanesWE,moveDurationNS,moveDurationWE,yellowDurationNS,yellowDurationWE,turnDurationNS,turnDurationWE,waitDurationNS,waitDurationWE,lengthN,lengthS,lengthW,lengthE,demandN,demandS,demandW,demandE,demandProbNS_Straight,demandProbNS_Left,demandProbNS_Right,demandProbNS_UTurn,demandProbWE_Straight,demandProbWE_Left,demandProbWE_Right,demandProbWE_UTurn,pDemandRegN,pDemandRegS,pDemandRegW,pDemandRegE,pDemandOppN,pDemandOppS,pDemandOppW,pDemandOppE,pSpeedRegN,pSpeedRegS,pSpeedRegW,pSpeedRegE,pSpeedOppN,pSpeedOppS,pSpeedOppW,pSpeedOppE,outSpeedNS,outSpeedWE,inSpeedNS,inSpeedWE,vehicleMaxSpeed,vehicleMinAccel,vehicleMaxAccel,vehicleMinDecel,vehicleMaxDecel,vehicleMinLength,vehicleMaxLength,minGap
0,0.6473198443294788,1,0,3,1,0,0,1,1,0,1,0,0,2,1,2,2,58.26257022476573,41.612727087808594,5.0042302172172,4.181669518079357,18.04804206946102,39.42198738753875,6.828709902235143,7.250324337590673,700,600,400,500,0.4470662275475952,0.2202725669791483,0.1576860016399422,0.2365650682328636,0.652015572311977,0.2247010337770668,0.1026174214647803,0.0206659724461757,0.7957570311642508,0.0105924168282041,0.1033529976387531,0.0902975543687918,0.2897863669794399,0.2713694016484745,0.1652635524655387,0.2153889491073843,0.1468228540578512,0.0222324979400668,0.2265751471002632,0.1904958184933893,2.131898890425137,1.3554304098849292,1.7153195580786091,1.6354746025801017,1.975282156802036,1.8801606968714737,2.2016996521654315,1.0483084012511332,12.083267631799677,19.62595910894347,12.749349233493126,23.0377385201299,147.3579041321163,2.1490363332287483,3.5451512833867262,3.327292234141602,6.467405592334701,3.8092763696246585,5.528902183657106,2.3418493338279105
1,0.5931708642529347,0,0,1,1,0,0,0,0,3,0,0,0,2,1,2,2,49.130560212692814,35.59906625083697,5.932254251780936,3.563310724677659,29.43254749965133,39.6120494404643,14.99143220854347,14.172310451056456,1000,700,900,600,0.391229705997569,0.4209255894697666,0.3773646984397809,0.256130716434134,0.624550775110738,0.0,0.2294268932567721,0.0,0.6366897960922284,0.0,0.0,0.0,0.1189659336381716,0.1279059721730808,0.0512037416936538,0.2842257077873382,0.029384002721482,0.0218934453698306,0.1214324681426796,0.0735992024537977,1.4855056144246808,1.8575922429240224,1.8983958707984083,1.9288273838006744,1.4417346485834512,1.855553096754654,2.168998825554804,1.3892191771192977,19.28250374080058,14.91480585568017,23.818043716692497,21.93803852260065,145.6441880973695,2.098739648114581,3.665166911139267,3.1433854842367484,6.293024190786304,3.973002988059085,5.611002249745898,2.5721677990136524
2,0.6195028396528377,1,0,0,1,1,1,1,1,2,1,1,0,2,1,2,1,33.576223639305084,59.98767181342742,3.051847575272318,4.082985606397713,14.523955102672206,14.469234703847208,10.673262969206707,8.47079212294302,800,900,700,600,0.2543279743555619,0.3200619844353622,0.3524443290368055,0.3832119185145737,0.6587722004133453,0.0845403707488288,0.1642129952254604,0.0924744336123654,0.7084171067641497,0.214858940148272,0.0555454771002188,0.0211784759873594,0.2439338390721565,0.0573449794996261,0.2169681854212153,0.2186052232693535,0.1885365770590547,0.1585254834372458,0.2388351232158579,0.0475849314553486,1.579788215863842,1.979927157600907,0.9032014181268628,1.042382870900081,2.1637669609439247,2.170090434173716,1.7654399716130484,2.078856879736137,22.165697293127742,22.68144462392333,21.65236724397481,18.87498053434365,137.5528822708726,2.095596727313237,3.670210070493594,2.6143307707082672,5.812057171472193,3.833690109220779,5.581473649276085,2.553712405421692
3,0.5688146032773723,1,1,2,0,1,0,0,1,1,1,0,0,2,2,2,1,24.65289223083974,105.82184444579048,5.192059720581165,3.393803602799103,38.97645355101111,10.730842982188234,10.914891660466148,7.9843303074892304,500,900,800,700,0.3659195164668444,0.5831651075729515,0.3164749104213665,0.2930519281581309,0.8826552976810206,0.0453548664208951,0.0290864830128491,0.042903352885235,0.369871762477749,0.2708405703558545,0.2925439875787782,0.0667436795876181,0.2318861825826253,0.227438305635332,0.0915247059625557,0.2537097367668154,0.124035337576313,0.273943909016014,0.019209858190947,0.1949970072052764,1.998339339251383,0.9804368913945414,1.0513004048752106,1.910234643118534,1.816450402347628,2.1798867280841643,2.070702946109211,2.0367321394692097,17.629557307008337,17.20933914487193,19.783319224346112,14.248185374430305,126.28117485984912,2.486075264206909,3.786438415273012,3.145905095372603,5.945529998006321,3.918750278839633,5.628274194833425,2.694184756584073
4,0.5477377074269457,1,1,3,0,0,0,1,1,0,1,0,0,2,1,2,2,75.36779727981961,108.98621743691574,3.664998183834678,5.56709644109119,20.32981922140285,28.99883777882238,13.429648653080957,4.2586540545664135,700,600,900,1000,0.3532722313848322,0.2346444627494929,0.2243198901474072,0.1788799587631692,0.7258367281370668,0.0631649161157293,0.0,0.0781420709306976,0.4553246921987908,0.2275087606607362,0.2284968338867717,0.0886697132537011,0.0134625114125644,0.0236593512830634,0.0810281884992368,0.0849226587180405,0.2503746578849232,0.1173780591237981,0.1370444972508957,0.1448511637413375,1.5183764865490796,1.910563734330664,0.9813911616388906,1.7558618922542024,2.1423357451146803,1.8884717358395693,1.5766792727703454,1.4156136642119928,20.047197415166515,13.780890596762196,25.30668862624099,25.126164417430967,121.4579760800464,2.25210987405212,3.9393629774066494,2.519087800359105,6.507733439123298,3.914734408676617,5.5483396656941535,2.655015503350392
5,0.764762448010501,0,0,0,0,1,0,1,0,3,0,0,0,1,2,1,1,22.504434930667568,29.89676913164343,3.730790852901088,5.25035262065276,10.763009639810232,23.9032798358606,3.666696460163731,10.738028904509976,700,1000,1000,600,0.0359375174061977,0.0622051420050171,0.2383006136662013,0.5811358047903529,0.0,0.0,0.291917315273584,0.0,0.6645245363496887,0.2308952804391083,0.0,0.0729589873268653,0.1637251050452174,0.1561025217096028,0.2853374040733917,0.2307717861134987,0.2475566897386532,0.1081460202586303,0.1476448795773417,0.2734142649876432,2.104493871646913,0.997570421055163,2.0339232282799,1.1628143091726355,0.9299260264324296,1.3805309961030714,1.924796020217722,2.004802772015013,11.435591104144162,18.89359834300859,26.01189393513425,11.295118660125803,123.69929451988938,2.095297954968777,3.6584484269481385,2.966497343191586,5.538225054180501,3.809918057535137,5.539526363011444,2.443423948453997
6,0.6137012591103596,0,0,3,1,0,0,1,0,1,1,1,0,1,1,2,1,16.703414444421455,100.52986408414674,4.413248678439826,3.149133324702835,11.37027844036252,35.63958079725709,13.179000377613116,12.846896280523335,500,800,600,400,0.2601321911242558,0.2348956112341622,0.3409984611800733,0.302924019437903,0.3975279916423838,0.0,0.2828018003491687,0.0,0.6092549668060246,0.1732328343710318,0.1242205070507606,0.0932916917721828,0.0115382185201488,0.2984990020553723,0.1834046221677137,0.2101749539734453,0.2332082690053555,0.0461109825475173,0.0148731027794197,0.0396118694776979,1.0710004430538005,2.1105022680678007,1.842839251279616,1.7114044660408652,1.2646141396787094,1.6302710290698406,1.449070046675593,1.5154722813488966,25.90744880368515,25.07773729569549,25.77029503542025,25.49350138044948,147.55573924822275,2.352039212179872,3.5231881106358287,3.08464873808603,6.077247291641513,3.8046475474287487,5.634560727867613,2.6081697434099085
7,0.7256051628851717,0,1,3,0,0,0,1,0,0,1,0,0,2,2,2,1,85.85271130214306,59.88043287876408,4.856935206078702,5.574676687726848,14.301993382197455,22.60727378640496,4.982958986840838,8.19520788880751,600,700,700,800,0.1636101069214149,0.3317860586386337,0.2213022915021171,0.2993541454638527,0.6105493873035823,0.2056713125783307,0.0,0.0725951758814964,0.3868915787477523,0.2976138914688933,0.2718744283376905,0.0436201014456638,0.2426647794740972,0.2375314157840476,0.1166263790863927,0.2597459400917808,0.1565399582217483,0.2534624943929854,0.2068144177563338,0.2245095325981572,2.1013777722938287,1.5088979994477665,1.9737532271095808,2.1392010365421457,2.11641507734958,0.9525084991235252,0.9308876690881412,1.553360378531924,15.568026628751031,19.865226840955184,12.68874047868544,12.18621654113979,142.17074684958502,2.3334721328862904,3.784682784405138,3.318586540045256,6.074202498676376,3.824562697820404,5.57340620028105,2.513514829236337
8,0.5948179045266139,1,0,2,1,1,0,0,1,0,1,0,1,2,1,2,2,77.81331753140825,64.75045193640601,3.061484808113869,5.891460859844702,26.44464803238521,17.204480379248288,7.602628551193634,4.080596900993817,900,800,700,1000,0.5320373175575099,0.2333926057302868,0.2788110690330788,0.4082910213001223,0.6467297962404074,0.083830732872274,0.2032473004780859,0.0661921704092326,0.6812928839647027,0.0973327713086313,0.2156078007982779,0.0057665439283881,0.2409013774986295,0.1233228849322072,0.1106099604521265,0.1523846213992482,0.1935946879265331,0.0247344027350201,0.29770947953045,0.019538982143063,1.751609543490105,1.1255037324663562,1.0007963370207489,1.631652509120835,1.7447778335234554,1.5416107974677873,0.9385218028430128,1.2911915180442814,16.46963149710696,16.611063108479787,21.15038876682361,21.98779316592781,120.43720634412912,2.0860564824885075,3.6587481056291455,2.926745622454082,5.729440202013735,3.865753027839719,5.616630271602155,2.5482641413850846
9,0.7055251607686562,1,1,3,0,0,0,0,0,1,0,1,0,1,1,1,1,49.00088906802073,34.485365500013586,3.5630310092516373,5.036233527664991,39.08587555176767,12.986903398849517,3.5661243863675063,11.08934249953554,600,400,400,900,0.592923824360172,0.2107521287123861,0.3862857679584709,0.3635991873598153,0.5787950162124145,0.2173410011766058,0.0,0.0568651832656668,0.5523671775742494,0.0,0.1701945325179586,0.0,0.1278749118192771,0.0706194142136276,0.1092721711191835,0.2379076734915168,0.2191973412877305,0.1802623407016462,0.2520141034272254,0.0690298545423559,0.9420367215580292,2.004722418145991,1.630135555795566,1.5812798550734093,2.168649941048965,1.7825896806957149,1.9044691447213964,1.470450103435053,18.17958216589979,23.02671672016738,21.299657795381336,13.774962474157103,124.28786966555433,2.373717141508469,3.825439973735396,3.1788206793343603,5.996185668442895,3.843170304975144,5.676212809209068,2.5900858711469863
10,0.6598572869111068,0,0,1,1,1,0,1,1,1,0,1,0,2,1,2,2,41.82272301978924,83.3774688297602,3.736342356391877,3.5648893011161427,29.03881464165408,32.621552796332935,12.724533219790494,6.122177886018898,700,300,800,600,0.4090260406888929,0.1550764075508358,0.226933438166953,0.3119185864100251,0.7800113290608626,0.0,0.1506586738528245,0.0,0.5976815741885889,0.1456046392877693,0.2232908216370626,0.0334229648865791,0.2430710641751,0.0119418994769836,0.1894797397927981,0.2174645116286808,0.019299061707064,0.0640921300500061,0.0423402949460944,0.1198107235015166,1.3704384567988102,1.93500847592954,2.236009332452044,1.624351902521512,1.0291726425766368,2.192726900189093,1.308222386278026,2.1112195111569525,26.493089980792924,15.45014582449255,18.567234031101503,22.725654699892004,147.02111728283126,2.112686348074795,3.67305147240603,2.9585906499210703,5.787465946631477,3.9438465307187416,5.62664249421294,2.3079331702662413
